Date,sto,rain,inflow,outflow
2000-08-02,2383.07,0,41.19,16.44
2000-08-03,2392.57,0.1,25.16,16.79
2000-08-04,2401.6,14.3,25.15,15.57
2000-08-05,2412.94,12.6,27.22,16.44
2000-08-06,2428.65,7.3,33.86,16.44
2000-08-07,2462.51,19.85,48.58,16.44
2000-08-08,2524.84,8.1,76.39,16.43
2000-08-09,2562.2,1.2,56.74,16.44
2000-08-10,2585.29,1.1,42.38,19.9
2000-08-11,2594.69,0,31.7,19.9
2000-08-12,2600.81,0.6,23.43,20.32
2000-08-13,2603.05,0.05,20.29,19.86
2000-08-14,2591.54,0.05,12.6,19.9
2000-08-15,2585.71,0,12.26,19.9
2000-08-16,2575.36,2.8,11.33,19.89
2000-08-17,2567.06,3.8,9.82,19.9
2000-08-18,2558.68,1.85,11.52,19.9
2000-08-19,2549.99,9.2,12.96,19.9
2000-08-20,2565.08,51.5,28.07,14.73
2000-08-21,2616.49,8.6,71.87,19.89
2000-08-22,2660.8,1.55,64.15,18.06
2000-08-23,2671.59,0,40.75,29.97
2000-08-24,2677.93,8.7,35.12,29.98
2000-08-25,2772.92,75.4,148.44,54.05
2000-08-26,2927.33,37.75,218.08,63.67
2000-08-27,3159.76,31.95,300.61,67.53
2000-08-28,3394.6,27.1,298.73,64.54
2000-08-29,3444.12,0,121.23,71.72
2000-08-30,3429.72,0,67.25,80.28
2000-08-31,3398.53,22.85,48.16,80.71
2000-09-01,3399.13,12.05,79.23,79.31
2000-09-02,3393.52,0,75.9,80.21
2000-09-03,3383.23,5.1,57.22,66.21
2000-09-04,3370.48,0,42.57,57.95
2000-09-05,3393.66,0,31.42,7.59
2000-09-06,3411.02,0.1,27.92,9.9
2000-09-07,3415.01,0.15,21.63,17.65
2000-09-08,3423.75,25.7,30.32,24.88
2000-09-09,3459.56,7.1,55.89,16.76
2000-09-10,3498.99,0.1,60.09,24.05
2000-09-11,3516.49,2.15,42.84,22.61
2000-09-12,3540.78,0.25,43.43,8.67
2000-09-13,3556.4,31.45,37.9,20.05
2000-09-14,3753.96,71.9,251.28,52
2000-09-15,4110.51,40.35,458.63,122.9
2000-09-16,4306.88,24.2,368.63,176.69
2000-09-17,4469.91,2.35,222.63,67.82
2000-09-18,4514.99,0,114.82,71.81
2000-09-19,4526.69,0,71.31,61.53
2000-09-20,4525.17,0,50.18,50.81
2000-09-21,4505.06,0,37.51,57.64
2000-09-22,4484.06,14.3,31.49,52.51
2000-09-23,4482.17,0.05,29.29,33.8
2000-09-24,4486.44,0,27.2,22.93
2000-09-25,4469.33,0,24.07,38.57
2000-09-26,4443.7,0,18.9,44.54
2000-09-27,4440.56,0,18.28,23.14
2000-09-28,4424.56,0,13.4,27.68
2000-09-29,4399.36,0,13.39,38.61
2000-09-30,4376.82,0,11.97,35.35
2000-10-01,4368.99,0,11.28,22.49
2000-10-02,4344.08,1.1,10.64,31.35
2000-10-03,4336.03,0,11.46,20.35
2000-10-04,4323.52,0,9.36,21.02
2000-10-05,4311.04,0,8.8,20.45
2000-10-06,4299.16,0,7.78,21.33
2000-10-07,4286.74,0,7.62,19.22
2000-10-08,4279.31,0,6.54,18.11
2000-10-09,4265.28,0,6.45,19.65
2000-10-10,4249.37,0.05,7.24,20.67
2000-10-11,4234.61,0.55,6.16,20.93
2000-10-12,4218.53,0,6.58,21.84
2000-10-13,4204.39,0,5.09,20.05
2000-10-14,4190.02,0,5.89,20.27
2000-10-15,4176.76,0,4.31,17.56
2000-10-16,4159.77,0,5.09,21.27
2000-10-17,4143.37,0,4.39,21.6
2000-10-18,4124.87,0.05,3.96,21.66
2000-10-19,4108.33,0,4.28,17.63
2000-10-20,4098.22,0,4.1,18.2
2000-10-21,4083.88,0,3.88,19.01
2000-10-22,4068.54,0,3.15,17.7
2000-10-23,4052.7,0.3,6.29,20.55
2000-10-24,4039.26,9.7,6.01,21.03
2000-10-25,4022.44,2.1,3.99,21.6
2000-10-26,4005.18,0,3.76,21.02
2000-10-27,3987.17,0,5.15,21.6
2000-10-28,3969.5,0,4.72,21.62
2000-10-29,3954.48,0,3.28,18.31
2000-10-30,3937.17,0,2.15,21.01
2000-10-31,3918.87,0,1.73,21.57
2000-11-01,3899.06,0,2.51,22.33
2000-11-02,3880.37,0,2.51,21.19
2000-11-03,3861.23,0,3.08,22.21
2000-11-04,3843.14,0,4.02,22.11
2000-11-05,3826.43,0,2.51,19.22
2000-11-06,3807.25,0,3.03,21.47
2000-11-07,3787.11,0,2,22.14
2000-11-08,3763.31,0,2.51,25.58
2000-11-09,3749.42,0,2.67,15.83
2000-11-10,3725.28,0.8,1.74,25.89
2000-11-11,3701.98,0,2.16,26.2
2000-11-12,3684.77,0.15,2.44,20.38
2000-11-13,3660.72,0,2.24,26.3
2000-11-14,3638,0,1.56,25
2000-11-15,3613.16,0.9,1.56,26.4
2000-11-16,3590.31,6.6,2.59,25.45
2000-11-17,3566.84,2.2,2.51,25.97
2000-11-18,3543.99,0,2.44,26
2000-11-19,3526.01,0.55,1.72,20.39
2000-11-20,3503.14,17.3,5.65,25.82
2000-11-21,3481.48,0.1,3.56,25.92
2000-11-22,3457.63,0,5.12,25.51
2000-11-23,3437.54,0,3.4,26.27
2000-11-24,3414.11,0,2.9,24.97
2000-11-25,3392.45,0,1.91,24.27
2000-11-26,3375.12,0.85,2.82,20.83
2000-11-27,3355.18,0.1,3,24.97
2000-11-28,3331.68,0,2.18,25
2000-11-29,3307.91,0,1.71,24.81
2000-11-30,3290.53,0,2.69,21.39
2000-12-01,3276.9,0,2.58,20.84
2000-12-02,3256.9,0,1.92,21.23
2000-12-03,3243.83,0.1,1.09,16.74
2000-12-04,3223.32,0,0.93,20.76
2000-12-05,3204.67,0,1.49,20.75
2000-12-06,3184.99,0,1.49,20.5
2000-12-07,3166.03,0,1.89,20.82
2000-12-08,3147.44,0,2.04,19.96
2000-12-09,3128.64,0,1.69,20.5
2000-12-10,3113.2,0.5,1.62,17.03
2000-12-11,3093.28,0.1,0.95,20.85
2000-12-12,3074.26,0,1.19,20.81
2000-12-13,3054.06,0,0.6,20.77
2000-12-14,3035.04,0,1.25,20.62
2000-12-15,3018.13,3.55,1.18,18.04
2000-12-16,3002.46,0.1,1.89,16.47
2000-12-17,2986.23,0,0.6,16.8
2000-12-18,2970.68,2.5,2.13,16.43
2000-12-19,2958.96,1.8,3.08,12.51
2000-12-20,2948.32,0,1.88,12.5
2000-12-21,2937.28,0,1.44,12.48
2000-12-22,2926.09,0.1,1.56,12.74
2000-12-23,2915.54,4.7,1.91,12.45
2000-12-24,2905.45,0,2.46,12.55
2000-12-25,2895.56,0.25,2.02,11.91
2000-12-26,2884.22,0,0.9,13.44
2000-12-27,2871.71,0,1.24,12.48
2000-12-28,2859.67,0,1.84,12.67
2000-12-29,2847.83,0.15,1.33,12.56
2000-12-30,2837.74,0.2,1.41,10.9
2000-12-31,2825.63,0,1.35,12.86
2001-01-01,2815.01,0,1.01,10.79
2001-01-02,2805,0,4.25,10.87
2001-01-03,2795.61,0,0.72,10.74
2001-01-04,2785.65,0,1.32,10.85
2001-01-05,2775.72,0,0.86,10.8
2001-01-06,2765.23,0.05,1,11.53
2001-01-07,2759.52,7.1,1.42,7.97
2001-01-08,2753.74,2.6,1.41,9.05
2001-01-09,2746.22,3.3,3.76,9.05
2001-01-10,2738.55,0.4,2.47,8.99
2001-01-11,2730.47,0.15,1.56,9.06
2001-01-12,2721.84,0,3.9,9.31
2001-01-13,2714.38,0,1.09,8.96
2001-01-14,2706.36,0,1.11,8.18
2001-01-15,2692.92,0,1.19,14.97
2001-01-16,2669.08,0,0.74,24.57
2001-01-17,2648.73,0,0.26,20.59
2001-01-18,2641.41,0.2,0.88,8.9
2001-01-19,2634.51,0.15,1,8.32
2001-01-20,2628.28,0.75,1.32,7.31
2001-01-21,2621.65,0.05,1.5,7.84
2001-01-22,2614.23,0.1,1.02,8.46
2001-01-23,2607.22,0.05,2.08,7.97
2001-01-24,2601.85,0.1,1.4,7.21
2001-01-25,2595.58,0.5,1.14,8.23
2001-01-26,2590.37,0.05,1.52,7.16
2001-01-27,2583.26,1.45,1.72,8.07
2001-01-28,2577.27,0,1.43,8.1
2001-01-29,2570.33,0.15,4.17,8.66
2001-01-30,2563.81,0.3,0.99,7.81
2001-01-31,2555.89,1.2,1,9.06
2001-02-01,2550.44,0.2,2.69,7.34
2001-02-02,2543.11,0.1,0.98,8.47
2001-02-03,2535.25,0.2,1.68,9.07
2001-02-04,2527.95,0.5,1.21,8.9
2001-02-05,2520.46,0.1,1.39,9.07
2001-02-06,2514.57,0.1,1.81,7.71
2001-02-07,2506.97,0.05,1.72,8.93
2001-02-08,2499.38,0.05,1.06,8.84
2001-02-09,2491.81,0,1.28,8.86
2001-02-10,2485.58,0.05,1.51,7.9
2001-02-11,2479.07,0,1.7,7.29
2001-02-12,2472.23,0,1.09,9.16
2001-02-13,2464.18,0,1.37,8.8
2001-02-14,2458.24,1.95,1.42,7.36
2001-02-15,2452.85,5.95,1.95,7.89
2001-02-16,2445.91,1.2,1.61,9.08
2001-02-17,2439.23,0.35,1.76,7.91
2001-02-18,2431.79,0.8,1.66,8.69
2001-02-19,2423.69,1.15,2.89,9.34
2001-02-20,2417.88,0,1.12,7.87
2001-02-21,2413.51,0,2.02,7.97
2001-02-22,2407.19,4.6,1.73,9.09
2001-02-23,2401.11,4.95,2.95,9.55
2001-02-24,2395.19,3.5,5.02,9.19
2001-02-25,2393.06,0.8,4.21,7.92
2001-02-26,2387.16,4.75,2.28,8.18
2001-02-27,2384.51,6.6,4.38,7.91
2001-02-28,2382.98,2.6,5.25,8.19
2001-03-01,2385.25,1.15,7.23,8.04
2001-03-02,2384.14,0,9.43,8.44
2001-03-03,2385,3.65,9.05,8.29
2001-03-04,2387.86,1.5,8.8,9.12
2001-03-05,2385.88,0.4,8.84,8.61
2001-03-06,2386.1,0.6,9.31,8.04
2001-03-07,2385.64,0.1,8.7,8.1
2001-03-08,2381.88,0,6.95,9.36
2001-03-09,2379.41,0.1,7.63,8.77
2001-03-10,2375.71,4.65,5.09,8.79
2001-03-11,2373.83,0.5,5.46,7.88
2001-03-12,2369.04,0.05,3.77,9.09
2001-03-13,2365.17,0,5.02,8.89
2001-03-14,2361.87,0.3,5.67,7.9
2001-03-15,2360.94,0.35,6.3,8.19
2001-03-16,2366.54,0,8.18,7.08
2001-03-17,2372.65,1,10.27,8.57
2001-03-18,2379.87,0,17.18,8.21
2001-03-19,2384.94,0,16.75,8.99
2001-03-20,2391.31,0,14.32,9.05
2001-03-21,2406.68,0,18.98,8.58
2001-03-22,2423.05,0.1,21.7,8.71
2001-03-23,2441.57,0,24.74,6.89
2001-03-24,2454.79,0,24.35,7.3
2001-03-25,2466.59,0,21.13,6.89
2001-03-26,2480.1,0,20.9,6.58
2001-03-27,2488.21,0,14.57,6.48
2001-03-28,2494.08,3.4,15.52,7.39
2001-03-29,2500.61,0.2,16.15,8.5
2001-03-30,2503.36,0.15,10.01,7.86
2001-03-31,2501.71,0.25,7.59,9.62
2001-04-01,2499.65,0,5.75,7.69
2001-04-02,2498.75,0.05,8.83,8.9
2001-04-03,2499.99,0.05,6.45,7.42
2001-04-04,2491.91,0,4.94,10.23
2001-04-05,2486.87,0,6.17,10.06
2001-04-06,2485.24,0,7.25,10.46
2001-04-07,2482.26,0,6.86,9.99
2001-04-08,2483.31,0,8.48,9.31
2001-04-09,2475.78,0,7.88,10.44
2001-04-10,2479.39,0,9.77,11.2
2001-04-11,2479.6,11.95,8.42,11.16
2001-04-12,2478.5,0.8,12,11.81
2001-04-13,2478.19,0,11.68,10.98
2001-04-14,2477.1,7.15,10.56,10.73
2001-04-15,2477.94,0,10.35,11.01
2001-04-16,2474.82,0,9.69,10.91
2001-04-17,2473.51,0,9.5,10.39
2001-04-18,2471.03,0,6.81,10.51
2001-04-19,2467.28,0,8.95,10.44
2001-04-20,2461.36,0,6.96,11.07
2001-04-21,2457.9,0,4.72,11.03
2001-04-22,2452,0.25,4.16,10.79
2001-04-23,2443.81,0,5.3,10.67
2001-04-24,2438.51,0,6.37,11.34
2001-04-25,2431.5,0,5.27,11.22
2001-04-26,2424.96,0,3.84,11.31
2001-04-27,2417.31,0,4.19,10.13
2001-04-28,2409.8,0,4.6,11.27
2001-04-29,2402.04,0,3.48,10.93
2001-04-30,2394.15,0.05,4.23,10.86
2001-05-01,2389.87,0.15,2.32,12.07
2001-05-02,2383.49,0.45,3.4,12.05
2001-05-03,2372.82,0,2.66,12.2
2001-05-04,2362.9,0,2.86,12.43
2001-05-05,2353.62,0,2.05,11.4
2001-05-06,2344.52,0,2.16,11.27
2001-05-07,2334.89,2.8,2.64,12.27
2001-05-08,2325.49,1.1,3.11,11.96
2001-05-09,2317.16,3.65,2.59,10.91
2001-05-10,2309.56,0,2.2,10.91
2001-05-11,2299.88,0,1.43,11.85
2001-05-12,2287.7,0,1.82,12.9
2001-05-13,2278.83,0,3.33,11.9
2001-05-14,2267.07,0.05,1.43,12.42
2001-05-15,2256.44,0,1.25,12.17
2001-05-16,2245.5,0,1.35,11.25
2001-05-17,2235.13,0,1.87,12.17
2001-05-18,2223.2,0,1.4,12.46
2001-05-19,2211.31,0,0.79,12.71
2001-05-20,2199.81,0,3.12,12.39
2001-05-21,2184.74,0,2.27,15.85
2001-05-22,2171.32,1.9,1.34,14.24
2001-05-23,2158.99,0.1,1.77,13.67
2001-05-24,2146.19,0,1.49,13.69
2001-05-25,2132.93,0,0.18,13.34
2001-05-26,2119.73,1,1.75,13.94
2001-05-27,2109.92,0,1.92,11.4
2001-05-28,2098.14,0,1.12,12.16
2001-05-29,2086.55,0,0.48,12.08
2001-05-30,2074.87,1.9,0.88,12.21
2001-05-31,2064.23,1.7,0.79,11.72
2001-06-01,2052.63,1.85,0.76,12.36
2001-06-02,2042.41,0.05,0.83,12.06
2001-06-03,2030.4,0,1.12,12.8
2001-06-04,2019.26,0,1.14,12.38
2001-06-05,2007.18,0,1.13,12.39
2001-06-06,1995.82,0,0.92,12.04
2001-06-07,1984.18,0.7,0.94,12.09
2001-06-08,1973.72,3,0.98,11.4
2001-06-09,1962.81,8.35,0.88,11.79
2001-06-10,1952.11,0.05,0.56,12.22
2001-06-11,1941.44,7.15,1.94,12.27
2001-06-12,1932.4,7.45,2.87,12.38
2001-06-13,1920.72,2.45,1.92,12.18
2001-06-14,1909.87,0.4,1.6,12.14
2001-06-15,1899.85,0,0.67,12.2
2001-06-16,1888.78,0,1.53,12.11
2001-06-17,1878.22,0.2,2.57,12.66
2001-06-18,1872.05,33.4,7.72,12.05
2001-06-19,1871.88,17.25,11.81,11.52
2001-06-20,1871.26,3,9.81,11.35
2001-06-21,1867.55,1.75,8.37,12.55
2001-06-22,1863.07,2.2,7.75,11.76
2001-06-23,1854.61,0.15,6.67,12.83
2001-06-24,1853.69,14.8,9.92,12.23
2001-06-25,1853.25,2,8.28,11.96
2001-06-26,1850.66,0,11.45,12.19
2001-06-27,1844.09,0,7.63,12.36
2001-06-28,1842.13,0,9.13,12.48
2001-06-29,1838.48,32.5,9.92,13.57
2001-06-30,1994.5,57.3,165.28,7.24
2001-07-01,2073.56,0,93.18,15.62
2001-07-02,2103.27,1.45,45.52,16.87
2001-07-03,2115.06,3.15,29.64,16.78
2001-07-04,2106.31,0,22,29.13
2001-07-05,2095.6,2.5,14.93,28.85
2001-07-06,2088.15,0,13.89,21.87
2001-07-07,2068.52,0,10.7,29.26
2001-07-08,2051.29,0,9.84,25.51
2001-07-09,2032.04,0,4.67,26.93
2001-07-10,2010.86,8.05,9.93,30.07
2001-07-11,1989.69,10.2,10.02,30.19
2001-07-12,1976.6,0.55,8.38,24.45
2001-07-13,1949.97,0,6.68,30.82
2001-07-14,1925.47,7.4,7.82,32.32
2001-07-15,2052.68,92,135.14,7.46
2001-07-16,2144.69,7.45,110.07,18.04
2001-07-17,2191.99,0,72.44,31.36
2001-07-18,2202.65,0,45.9,31.23
2001-07-19,2201.32,0,27.42,27.77
2001-07-20,2194.74,3.4,19.79,28.37
2001-07-21,2189.48,10,24.23,29
2001-07-22,2178.27,13.45,15.45,29.11
2001-07-23,2280.05,43.35,108.73,4.51
2001-07-24,2407.76,13.9,134.67,8.01
2001-07-25,2465.61,0,71.01,11.79
2001-07-26,2491.7,0.65,42.41,15.22
2001-07-27,2494.1,0.25,29.16,26.76
2001-07-28,2486.78,1,22.86,30.19
2001-07-29,2497.62,16,23.88,14.13
2001-07-30,2541.43,29.45,55.1,9.65
2001-07-31,2699.92,53.15,160.95,3.01
2001-08-01,2814.81,18.8,116.14,1.24
2001-08-02,2893.11,1.05,80.82,2.51
2001-08-03,2920.83,2.1,52.63,25.47
2001-08-04,2942.57,0,34.55,12.81
2001-08-05,2956.03,0.05,26,11.96
2001-08-06,2940.42,0.15,18.83,35.02
2001-08-07,2931.52,13,20.14,27.91
2001-08-08,2956.59,10.75,25.38,12.2
2001-08-09,2961.03,0.1,22.43,19.12
2001-08-10,2954.8,0.05,17.11,24.48
2001-08-11,2947.16,0,14.99,20.93
2001-08-12,2950.64,0.15,11.47,9.12
2001-08-13,2933.47,14.35,14.18,31.35
2001-08-14,2909.3,2.45,16.11,38.62
2001-08-15,2913.86,11.85,20.25,16.24
2001-08-16,2903.94,0,18.79,29.27
2001-08-17,2887.4,0,17.53,34.06
2001-08-18,2861.87,0.4,14.07,41.21
2001-08-19,2848.78,0.1,10.61,23.16
2001-08-20,2817.53,0,11.13,38.67
2001-08-21,2798.25,0.2,7.23,29.13
2001-08-22,2774.41,0.05,7.91,31.76
2001-08-23,2749.31,0,7.9,32.49
2001-08-24,2730.29,0,5.48,25
2001-08-25,2719.38,0.4,5.87,16.78
2001-08-26,2709.63,0.05,5.56,15.53
2001-08-27,2689.67,0,4.92,24.89
2001-08-28,2675.53,0,5.69,19.33
2001-08-29,2671.78,3.8,6.48,7.41
2001-08-30,2656.97,0.05,5.16,20.47
2001-08-31,2652.34,0.05,3.17,7.8
2001-09-01,2645.76,0,4.29,11.35
2001-09-02,2640.11,0.25,4.33,9.49
2001-09-03,2633.52,0.9,3.9,10.97
2001-09-04,2625.55,0,3.04,10.52
2001-09-05,2619.02,0,3.84,10.87
2001-09-06,2611.05,9.65,2.64,11.1
2001-09-07,2603.55,0.75,3.45,10.95
2001-09-08,2595.61,1.4,3.95,11.4
2001-09-09,2592.39,12.6,5.91,9.13
2001-09-10,2589.5,6.95,9.82,11.26
2001-09-11,2595.9,1.95,11.94,11.28
2001-09-12,2600.29,0,17.87,12.04
2001-09-13,2599.98,0,10.49,11.76
2001-09-14,2597.24,0.35,9.34,10.64
2001-09-15,2590.28,0,5.88,11.4
2001-09-16,2584.74,0,4.24,11.23
2001-09-17,2578.8,0,4.65,11.08
2001-09-18,2573.28,0,5.59,11.11
2001-09-19,2565.95,0,2.8,11.09
2001-09-20,2559.52,0,4.46,10.88
2001-09-21,2552.13,1.65,4.42,10.87
2001-09-22,2545.67,0,6.28,11.31
2001-09-23,2539.67,0,4.15,10.15
2001-09-24,2532.84,0,3.23,11.01
2001-09-25,2526.48,0.25,2.99,10.77
2001-09-26,2517.32,0,4.07,9.92
2001-09-27,2512.85,0,3.19,9.56
2001-09-28,2505.61,0.3,2.82,10.06
2001-09-29,2499.76,0,2.46,10.19
2001-09-30,2496.97,18,2.95,4.29
2001-10-01,2497.39,18.6,9.26,10.26
2001-10-02,2499.89,0,11.31,9.27
2001-10-03,2500.38,0.05,12.27,9.43
2001-10-04,2505.61,0.95,9.74,5.45
2001-10-05,2501.11,0,4.23,10.14
2001-10-06,2498.5,0.1,8.37,10.04
2001-10-07,2492.64,0.35,4.24,9.17
2001-10-08,2488.19,1.05,5.81,10.73
2001-10-09,2486.01,29.5,7.13,9.78
2001-10-10,2505.9,29.9,30.28,8.99
2001-10-11,2539.37,0.45,37.34,4.81
2001-10-12,2554.4,0,23.39,8.84
2001-10-13,2567.11,0,19.48,8.23
2001-10-14,2570.54,0,13.56,8.7
2001-10-15,2571.06,0.05,10.98,9.01
2001-10-16,2571.74,0,8.59,9.36
2001-10-17,2568.06,0,7.49,9.24
2001-10-18,2570.04,0,7.89,7.36
2001-10-19,2567.69,0,4.98,7.33
2001-10-20,2565.35,0,6.01,7.39
2001-10-21,2562.16,0.05,5.11,8.31
2001-10-22,2561.19,0,5.01,6.46
2001-10-23,2558.81,0,4.99,6.88
2001-10-24,2557.48,0,4.29,6.58
2001-10-25,2550.96,0,3.31,8.87
2001-10-26,2547.78,0,3.16,8.27
2001-10-27,2543.24,0.55,5.22,8.8
2001-10-28,2537.78,12.55,8.18,9.31
2001-10-29,2532.37,0.15,1.93,10.23
2001-10-30,2526.93,0,5.01,9.97
2001-10-31,2524.81,0,5.06,9.1
2001-11-01,2521.78,0.3,4.6,9.06
2001-11-02,2515.92,0,4.65,9.07
2001-11-03,2510.07,0,3.29,8.18
2001-11-04,2506.1,0,4.31,8.76
2001-11-05,2501.71,1.15,4.71,9.11
2001-11-06,2494.88,0,2.83,9.18
2001-11-07,2488.16,0,3.07,8.84
2001-11-08,2484.65,0,3.23,8.17
2001-11-09,2480.24,3.55,2.84,8.2
2001-11-10,2476.65,0,5.11,7.74
2001-11-11,2470.26,0,3.34,7.84
2001-11-12,2464.96,0,2.7,8.95
2001-11-13,2459.72,0,2.97,9.17
2001-11-14,2453.96,0,3.5,9.11
2001-11-15,2447.79,0,2.64,8.81
2001-11-16,2442.1,0,2.48,8.64
2001-11-17,2437.8,0,3.08,8.34
2001-11-18,2433.36,0,2.62,7.06
2001-11-19,2426.28,0,2.98,8.17
2001-11-20,2421.57,0,2.66,8.79
2001-11-21,2415.46,0,3.01,8.65
2001-11-22,2409.37,0,2.74,8.84
2001-11-23,2403.8,0,2.27,8.78
2001-11-24,2396.74,0.8,2.44,8.09
2001-11-25,2389.74,0.05,1.77,8.75
2001-11-26,2383.28,0.1,2.34,8.84
2001-11-27,2376.36,0.05,2.68,8.71
2001-11-28,2370.38,0,1.43,8.61
2001-11-29,2362.51,1.8,2.69,8.7
2001-11-30,2357.44,0.05,1.76,8.23
2001-12-01,2352.28,0.05,1.83,6.95
2001-12-02,2345.43,0.05,1.68,8.53
2001-12-03,2338.54,0.15,1.81,8.69
2001-12-04,2331.72,0.25,3.56,8.55
2001-12-05,2324.91,0.05,1.62,8.43
2001-12-06,2318.93,0.05,2.11,8.1
2001-12-07,2314.44,0,1.04,8.28
2001-12-08,2306.3,0,0.98,8.1
2001-12-09,2300.45,0,1.14,8.35
2001-12-10,2296.4,0,2.67,6.27
2001-12-11,2290.58,0,1.51,8.24
2001-12-12,2282.49,1.55,2.17,8.08
2001-12-13,2274.99,0.2,1.18,8.68
2001-12-14,2269.16,0,1.94,7.59
2001-12-15,2262.99,0,2.19,8.34
2001-12-16,2260.03,0,1.28,5.14
2001-12-17,2256.97,0,1.51,4.57
2001-12-18,2253.52,0.05,1.24,4.7
2001-12-19,2249.18,0.05,1.12,4.79
2001-12-20,2246.18,0,1.85,4.61
2001-12-21,2242.75,0,1.97,4.96
2001-12-22,2239.71,0,1.74,4.77
2001-12-23,2235.39,0,0.9,4.77
2001-12-24,2231.97,0.1,1.71,4.69
2001-12-25,2228.51,6.7,2.09,4.67
2001-12-26,2225.54,0.35,0.89,4.74
2001-12-27,2222.57,0,0.86,4.72
2001-12-28,2219.17,0.05,1.88,4.89
2001-12-29,2215.33,1.1,1.24,4.72
2001-12-30,2211.89,0.05,1.29,4.73
2001-12-31,2208.46,2.3,2.19,4.74
2002-01-01,2204.64,1.4,0.87,4.74
2002-01-02,2201.66,0,1.77,4.76
2002-01-03,2198.72,0,1.42,4.79
2002-01-04,2195.75,0.8,1.4,4.81
2002-01-05,2191.95,0.2,1.81,4.78
2002-01-06,2188.16,0.15,1.28,4.8
2002-01-07,2184.73,3.6,1.7,4.7
2002-01-08,2181.81,0.05,1.05,4.84
2002-01-09,2178.9,0.1,1.48,4.82
2002-01-10,2175.13,0.15,1.84,4.79
2002-01-11,2171.79,0.2,1.29,4.76
2002-01-12,2162.92,0.1,1.18,10.04
2002-01-13,2153.68,0.05,1.12,10.4
2002-01-14,2146.19,2.1,0.89,10.43
2002-01-15,2139.85,14.55,4.28,10.62
2002-01-16,2137.4,14.3,5.88,9.47
2002-01-17,2140.94,2.8,9.62,4.8
2002-01-18,2146.81,0.25,9.55,4.53
2002-01-19,2149.78,0.1,7.17,4.64
2002-01-20,2151.42,2.1,7.51,4.58
2002-01-21,2152.28,0.4,4.8,4.8
2002-01-22,2151.89,0.1,4.31,4.27
2002-01-23,2150.64,0,3.94,4.76
2002-01-24,2151.11,0,3.77,4.59
2002-01-25,2148.61,0,3.56,4.34
2002-01-26,2148.18,1.5,3.9,4.33
2002-01-27,2147.79,1.35,2.59,4.27
2002-01-28,2145.68,0,4.86,4.39
2002-01-29,2144.48,0.15,1.34,4.27
2002-01-30,2143.66,0.3,2.26,4.36
2002-01-31,2141.21,0,1.9,4.35
2002-02-01,2139.92,0,3.52,3.95
2002-02-02,2139.07,0,3.97,3.97
2002-02-03,2136.97,0,1.87,3.97
2002-02-04,2136.12,0,2.68,3.96
2002-02-05,2134.41,0,2.71,4.42
2002-02-06,2133.17,0.7,2.7,4.37
2002-02-07,2131.44,0.05,2.64,4.38
2002-02-08,2128.93,0,2.26,4.35
2002-02-09,2125.57,0,2.27,4.35
2002-02-10,2124.34,0.05,1.86,4.36
2002-02-11,2122.26,0.1,2.26,4.34
2002-02-12,2119.35,0,2.31,4.38
2002-02-13,2118.5,0,2.19,4.3
2002-02-14,2116.85,0,2.69,4.34
2002-02-15,2113.95,0,1.88,4.37
2002-02-16,2111.04,0,1.86,4.35
2002-02-17,2108.98,0.7,1.93,4.41
2002-02-18,2106.9,0,2.28,4.37
2002-02-19,2105.7,0,1.6,4.46
2002-02-20,2101.99,0,1.86,4.33
2002-02-21,2099.11,0.1,2.38,4.42
2002-02-22,2097.12,0,2.05,5.28
2002-02-23,2093.06,0,2.04,5.27
2002-02-24,2088.62,0,1.62,5.24
2002-02-25,2087.05,0,2.14,4.95
2002-02-26,2083.01,0,1.71,5.25
2002-02-27,2079.41,0,2.45,5.23
2002-02-28,2076.59,0,3.26,5.25
2002-03-01,2069.9,0,1.61,7.89
2002-03-02,2065.22,0,2.33,7.42
2002-03-03,2061.01,0,1.67,7.92
2002-03-04,2053.92,0,2.06,7.92
2002-03-05,2047.67,2.05,2.32,7.76
2002-03-06,2041.83,2.65,2.38,7.82
2002-03-07,2035.23,0.15,2.49,7.94
2002-03-08,2028.63,0,1.43,7.99
2002-03-09,2024.88,0,2.01,7.81
2002-03-10,2018.69,2.2,4.1,7.91
2002-03-11,2013.32,0,2.05,7.82
2002-03-12,2008.36,0,2.54,7.93
2002-03-13,2001.89,0,2.26,8.41
2002-03-14,1996.49,3.05,5.7,8.29
2002-03-15,1995.17,0.75,3.86,8.39
2002-03-16,1988.27,0,2.82,8.11
2002-03-17,1986.48,0,3.29,7.49
2002-03-18,1981.57,0,2.92,8.23
2002-03-19,1979.04,0,4.46,8.18
2002-03-20,1973.85,0,3.65,8
2002-03-21,1971.24,13.95,7.83,8.04
2002-03-22,1970.17,0.05,7.08,8.15
2002-03-23,1968.07,0.1,6.28,9.18
2002-03-24,1966.41,0,6.18,9.04
2002-03-25,1963.93,0,6.38,8.07
2002-03-26,1961.52,0,7.06,8.25
2002-03-27,1959.17,0,5.69,8.84
2002-03-28,1954.05,0,5.17,8.67
2002-03-29,1950.16,0,4.03,8.73
2002-03-30,1946.95,6.45,5.37,8.17
2002-03-31,1945.06,0.05,5.12,9.04
2002-04-01,1938.38,0,5.73,10.39
2002-04-02,1933.71,0,4.54,10.01
2002-04-03,1928.35,0,4.36,10.53
